216.78259	244.30218	288.97927	nan	nan	310.78631	265.18717	224.11006	199.85451	186.30171	197.22565	207.00262	206.07407	202.97445	126.89820	131.49061	215.23650	129.50134	148.91828	156.31790	267.58518	259.85307	237.60793	224.03179	245.22732	235.65418	231.05673	229.93262	231.19479	242.28346	232.63669	212.92882	204.59587	214.48480	230.74497	229.24677	221.40088	221.52022	226.70630	228.42803	221.67592	228.10632	224.10914	230.52641	228.40826	222.23384	141.00060	159.38189	156.10508	218.23134	201.27848	202.86327	213.71300	210.55596	186.73272	183.20935	169.22595	172.21370	179.20757	199.96301	222.46451	242.06316	242.17164	237.70899	224.50525	234.58088	281.68966	252.93539	230.42855	229.49321	238.33034	246.77182	253.12353	255.73305	260.52217	267.67346	263.78433	239.31044	255.62121	258.70191	245.38908	245.25786	265.33442	252.52413	258.63311	262.31808	266.44130	243.93045	241.65996	253.72265
232.45067	232.63614	251.92657	nan	288.36139	255.78838	236.70078	221.51907	202.61866	206.89894	210.55240	212.41930	219.77546	132.94588	144.46375	129.49909	224.77765	142.77520	163.75517	254.78471	266.34866	294.71251	253.43578	266.75125	318.29286	279.97028	224.92508	220.37390	237.98461	276.38909	245.63093	214.84544	222.21183	229.16502	228.14213	218.72879	250.38923	228.66354	243.34410	244.46890	227.42483	224.91752	233.65168	223.31770	219.81738	221.58203	235.63742	155.62798	238.91251	215.05656	201.97506	217.30334	222.27716	234.67999	152.75458	151.12827	209.25040	190.36068	193.95183	199.99452	202.38836	219.94893	246.92432	233.60945	240.57886	246.48183	240.93514	231.34005	223.87628	229.31187	228.83024	250.77707	263.35156	263.70839	263.55503	265.20780	229.48807	214.28087	265.77099	261.60980	255.66246	266.15324	269.76537	263.55687	262.51312	266.63190	248.89128	233.73761	229.96478	222.65756
221.23710	229.35874	231.13818	232.44362	225.71742	210.00017	215.17744	205.78892	190.94850	199.92603	125.75838	135.71957	239.45761	149.73980	152.76371	135.02886	137.54964	156.67179	250.20843	218.16371	223.87944	246.77555	238.08255	259.60275	270.65179	252.36230	237.97379	224.10681	263.83719	261.73734	232.30021	226.61617	234.17197	226.36340	218.03281	231.17082	211.05230	216.90195	244.72437	270.30295	264.29215	226.82018	222.89536	229.16018	224.86835	206.43647	206.54145	214.22393	219.48152	210.12321	207.69427	208.81277	209.21411	237.70666	171.49760	176.76357	157.42085	225.96349	221.05070	216.09344	215.48653	214.21666	227.91195	153.09527	153.24462	152.44120	151.51854	236.18416	238.76430	239.27099	238.45948	256.08690	269.41495	273.47273	271.76988	278.67699	212.63177	214.75403	241.58826	241.07372	251.62203	251.24916	258.17409	267.74526	267.62174	258.49324	257.39411	253.08295	227.56670	252.19056
225.14164	239.29732	217.46804	199.15815	199.64252	197.07448	196.26791	200.36749	194.16911	120.50888	124.72787	138.10819	146.85655	144.99082	145.18679	162.05785	183.23901	172.39439	245.00214	223.39471	207.34861	217.68041	224.42647	221.90099	237.07480	255.48647	253.31887	238.39167	244.46853	219.95181	217.46279	224.24277	221.06331	221.75971	216.88197	206.35855	197.43153	207.45990	227.55371	245.50262	229.33119	213.41895	212.27741	211.50765	205.67214	206.51340	212.65484	208.66595	197.49944	195.94386	203.26565	208.64174	216.81600	220.26469	249.38069	171.39089	177.60138	162.16657	229.87228	207.86484	199.17439	224.26252	235.33029	243.26971	154.57912	175.91246	169.72690	228.54674	228.60244	230.98869	245.78934	260.10871	255.74062	252.54529	269.43758	262.32505	242.35562	245.03456	257.23243	250.76970	247.99468	246.37582	257.70927	277.47968	276.15604	269.30976	275.17966	285.66027	265.04860	286.18790
264.83758	277.08112	236.99574	202.09046	215.81326	204.35321	208.33289	196.64554	121.65879	132.11169	135.57622	152.51491	154.06450	219.67701	121.69183	166.16658	185.04345	179.24629	155.32822	227.87007	197.91735	204.11084	210.48901	215.48359	229.51138	237.96295	237.20098	220.31039	209.16217	206.96537	213.87016	222.52577	225.76009	233.21130	223.68387	214.35874	191.25564	188.64173	224.83068	231.43157	238.57630	235.66382	225.53835	218.24569	212.48093	217.50171	217.78489	209.18190	199.16375	201.31926	203.17528	204.54709	209.02169	209.59468	219.74183	150.91586	181.38201	176.22114	155.52787	206.27031	198.75149	207.57116	221.11166	147.40518	171.10325	195.03225	187.31587	166.22469	144.43131	144.49678	240.80172	251.93149	249.98458	247.25966	242.87285	252.14120	246.54307	253.21819	269.00945	286.08861	282.39738	275.00885	264.68015	273.21075	275.54711	350.19482	342.13915	312.91545	304.60516	274.71963
273.22069	279.13812	234.23348	215.60110	210.22685	205.51671	203.34252	213.51053	217.01414	138.93661	152.71389	156.36027	258.53255	217.64124	122.56318	148.17096	185.25786	185.93970	150.02452	135.20172	203.83430	203.24333	211.95159	219.33099	227.86449	232.88511	243.35500	232.49245	238.40427	218.68117	219.20082	221.25342	243.99070	254.98157	246.23154	217.72377	211.65411	206.70742	223.22031	236.45896	242.14449	251.19225	237.87997	223.34652	234.18513	246.73366	226.62272	212.74887	215.59644	204.84534	204.35066	198.20086	202.35455	207.26658	217.36986	238.93413	169.37118	168.66538	148.62177	213.12461	202.89283	209.70979	138.70225	159.40157	184.68011	201.66126	188.88867	175.27927	164.35207	152.13924	230.78290	261.40075	258.94451	255.58912	252.53296	248.76997	242.17383	247.97549	273.25216	301.12324	301.50219	307.96331	270.60437	271.27175	280.53243	291.81622	287.81037	284.78315	279.59311	270.32330
267.27390	267.51061	211.36668	214.31774	209.64845	200.94859	198.61539	210.40901	210.44699	116.22010	227.81618	232.61853	219.41298	221.07899	222.15910	231.62123	243.59169	241.81591	155.72747	151.50255	234.04387	214.74717	214.47016	226.83001	228.68771	230.49336	234.42189	228.97074	225.21537	219.44950	219.59422	217.85783	227.29322	224.42557	217.32427	221.51075	221.95381	226.14384	230.86819	232.86912	236.37158	244.04114	225.43334	220.83173	210.61995	201.53360	198.93249	196.30748	206.08945	208.33259	207.98965	196.00513	203.72344	206.68892	209.81502	226.69823	186.26676	185.99494	162.96599	219.30361	212.47346	222.72012	226.56949	253.94748	175.04169	199.46910	192.47366	177.51157	175.11851	153.80007	235.47280	244.56110	250.85373	255.06473	249.94575	252.04534	265.04693	256.45763	261.92222	293.08299	280.62385	272.12819	264.53919	266.65730	266.58427	274.67762	273.29879	271.28751	271.49157	254.82734
222.14254	209.72223	206.14139	204.69052	199.49859	194.94457	193.97143	201.95173	213.61328	205.48623	193.15756	210.14988	217.90662	239.14425	125.23575	224.60639	139.62413	146.44489	162.47164	152.41415	267.51917	266.76835	218.55328	219.98024	227.32202	232.34448	226.77487	219.23921	218.86560	214.17166	218.28637	224.68414	224.71847	223.50857	231.64289	223.33423	225.42973	229.00070	228.94630	231.56550	234.28827	234.43929	226.81851	215.66886	222.94275	212.58275	197.77118	193.76313	203.89001	214.82210	210.87883	204.53923	203.70097	212.35387	215.23278	215.59892	154.30142	174.10166	160.59270	231.81619	221.69706	222.44412	232.10371	148.81931	180.70116	207.15277	213.40783	175.70032	157.43684	150.42426	236.18603	243.63869	245.03864	247.83903	259.19547	252.42606	266.40249	257.49736	274.78172	262.85371	250.32934	247.30182	255.56840	259.74668	256.80415	273.78007	286.39492	283.00722	272.54043	260.14953
198.62943	197.34622	199.51291	199.02553	200.01576	200.19255	200.52298	211.33509	210.41639	208.38211	200.73219	198.47514	255.47021	136.31630	135.33297	248.11325	152.58246	165.66550	277.07021	272.32475	268.43772	268.13520	261.23793	231.96048	225.93815	227.51329	215.39188	215.54064	209.54851	214.69035	241.36555	253.89164	238.75891	227.90807	225.87432	229.03029	233.98228	232.14512	222.96472	238.56043	243.56528	233.86755	223.41839	224.28354	218.30866	218.09220	211.66232	209.31203	211.72850	212.50217	207.24996	201.58871	207.50623	218.72540	212.02838	213.07927	220.35499	236.24902	240.04153	232.42288	221.69432	222.09443	253.46080	160.42948	179.75928	214.28955	207.97697	197.71066	173.74043	150.28966	144.84277	267.04022	263.62591	238.45712	252.84776	255.77401	256.37595	243.48760	237.51921	250.94047	248.31801	244.38815	258.49698	265.07796	255.65722	269.09205	279.49837	282.49361	278.72452	265.89951
201.36778	195.47523	212.05318	212.45811	196.49005	211.71856	230.47118	218.57549	215.27051	227.00966	199.89131	215.69128	244.75392	278.21791	139.33642	147.86431	169.70054	269.43267	238.16957	239.65919	277.14852	291.15764	272.99198	259.79224	247.66504	235.08337	215.58541	222.02999	217.49129	228.60065	249.77382	247.97037	237.94052	226.07588	227.93824	239.25366	238.96203	228.81496	236.37232	241.84399	235.84211	232.97457	225.80174	222.32264	218.51360	210.15333	198.68607	204.69734	204.16712	216.38598	220.14727	227.33545	219.87937	215.24855	208.61350	207.54155	216.56738	221.03104	224.33324	233.60256	232.47648	241.22878	240.35647	168.66760	302.28783	194.67667	204.43831	205.77908	195.00930	173.99156	158.58505	270.31545	259.95401	249.89677	247.15319	253.86013	260.05557	261.72737	251.77016	241.37230	242.23779	252.39435	261.20142	261.88665	260.20094	258.56333	257.23553	264.86173	263.55988	266.27703
